station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,07/10/2023,6,0,0,1.3,10.3,9.4,13.5,14,73.3,298.6,0,298.6,3.2,1001.1,-84.6,-9.3
6069,07/10/2023,7,0,0,51.1,10.3,9.4,13.4,14,71.5,284.1,0,284.1,2.9,1001.4,-36.5,-10.1
6069,07/10/2023,8,0,0,121.9,10.7,10.3,13.3,13.9,71.3,293.4,0,293.4,3.2,1002.2,28.7,-10.3
6069,07/10/2023,9,0,0,130.1,11,10.8,13.3,13.9,69.5,303.6,0,303.6,2.8,1003,43.6,-9.3
6069,07/10/2023,10,0,0,125.9,11.1,10.9,13.2,13.8,68.5,294.3,0,294.3,2.2,1003.4,41.8,-7.9
6069,07/10/2023,11,0,0,149.9,11.3,11.2,13.2,13.8,67.9,285.8,0,285.8,1.9,1004,58.6,-6.5
6069,07/10/2023,12,0,0,259.6,11.5,11.6,13.2,13.8,65.4,297.8,0,297.8,2.6,1004.3,124.4,-4.9
6069,07/10/2023,13,0,0,429.4,12.4,13.1,13.3,13.7,63.4,297,0,297,2.8,1004.6,211,-3.3
6069,07/10/2023,14,0,0,346.6,12.9,13.7,13.3,13.7,65.3,303.1,0,303.1,2.5,1004.9,175.2,-1
6069,07/10/2023,15,0,0,210.5,12.4,13,13.4,13.7,68.2,128.7,0,128.7,1.4,1005.2,76.7,1.1
6069,07/10/2023,16,0,0,67.5,11.6,12,13.5,13.7,71.5,67,0,67,0,1005.6,-15.6,2.1
6069,07/10/2023,17,0,0,14.2,10.9,10.4,13.6,13.7,76.5,182,0,182,0,1006.1,-43.2,1.7
6069,07/10/2023,18,0,0,0,10,8.9,13.6,13.7,82,62.2,0,62.2,0,1006.4,-48.7,-0.1
6069,07/10/2023,19,0,0,0,9.2,8.1,13.6,13.7,87.4,282,0,282,0,1007,-42.7,-2.4
6069,07/10/2023,20,0,0,0,8.8,8,13.6,13.8,89.5,306.8,0,306.8,0,1007.7,-36.4,-4.4
6069,07/10/2023,21,0,0,0,8.6,7.6,13.5,13.8,90.7,262,0,262,0,1008.6,-48.7,-6
6069,07/10/2023,22,0,0,0.1,7.9,6,13.4,13.8,91.4,298.9,0,298.9,0,1009,-43.2,-7.6
6069,07/10/2023,23,0,0,0,6.8,5,13.3,13.8,90.6,214,0,214,0,1009.6,-34.7,-10
6069,08/10/2023,0,0,0,0,6.5,4.4,13.1,13.7,90.8,290.3,0,290.3,0,1010.5,-31.2,-12.5
6069,08/10/2023,1,0,0,0.4,5.5,3.3,13,13.7,92,331,0,331,0,1011,-25.6,-14.9
6069,08/10/2023,2,0,0,0,5.1,2.6,12.8,13.7,92.4,274,0,274,0,1011.8,-23.7,-16.9
6069,08/10/2023,3,0,0,0,4.5,2.2,12.6,13.6,88.4,290.2,0,290.2,0,1012.6,-21.2,-18.7
6069,08/10/2023,4,0,0,0,3.9,1.7,12.5,13.5,87.8,315,0,315,0,1013.2,-19,-20
6069,08/10/2023,5,0,0,0,2.8,1.6,12.3,13.5,90.5,250,0,250,0,1013.8,-18.2,-21.1
6069,08/10/2023,6,0,0,2.3,2.3,1.1,12.1,13.4,90.7,267.4,0,267.4,0,1014.6,-15.1,-22.1
6069,08/10/2023,7,0,0,51.6,2.3,1,11.9,13.3,91.7,259.3,0,259.3,0,1015.3,10.1,-23
6069,08/10/2023,8,0,0,155.3,4.6,3.8,11.7,13.2,87.5,217.8,0,217.8,0,1016.5,54.7,-23.6
6069,08/10/2023,9,0,0,285.5,7.8,7.7,11.6,13.1,76.2,284.3,0,284.3,0,1017.1,95.6,-22.4
6069,08/10/2023,10,0,0,367.3,9.8,10.5,11.5,13,63.9,278.9,0,278.9,0.1,1017.8,136,-18.4
6069,08/10/2023,11,0,0,456.8,10.7,11.2,11.6,13,48.6,271,0,271,0.5,1018.1,198.1,-13.3
6069,08/10/2023,12,0,0,403.7,11.2,12.3,11.7,12.9,47.8,217.5,0,217.5,0.3,1017.6,156.2,-8.5
6069,08/10/2023,13,0,0,316.2,11.4,12.9,11.9,12.8,47.7,236.7,0,236.7,0.1,1017.2,101.2,-4.7
6069,08/10/2023,14,0,0,223.4,11,11.3,12,12.8,52.1,274.7,0,274.7,0.5,1017.2,41.5,-2.2
6069,08/10/2023,15,0,0,194.9,10.9,10.8,12.2,12.8,49.8,254.9,0,254.9,0.5,1016.7,-8.3,-1.2
6069,08/10/2023,16,0,0,115.3,10.8,11.2,12.3,12.8,50.3,244.2,0,244.2,0.3,1016.1,-67,-1.9
6069,08/10/2023,17,0,0,35.1,9.6,9.2,12.3,12.8,59.6,201.6,0,201.6,0,1015.6,-67.8,-3.3
6069,08/10/2023,18,0,0,0,7.5,6.6,12.3,12.8,70.7,163.1,0,163.1,0,1014.9,-83.5,-5.4
6069,08/10/2023,19,0,0,0.5,6.8,5.4,12.3,12.9,72.8,181,0,181,0,1014.3,-60.5,-8.6
6069,08/10/2023,20,0,0,0.1,6.8,5.7,12.2,12.9,74.4,186.4,0,186.4,0.1,1013.7,-50.9,-11.1
6069,08/10/2023,21,0,0,0.1,6.9,6.4,12.1,12.8,78,204.6,0,204.6,0.3,1013.2,-34.4,-12.1
6069,08/10/2023,22,0,0,0,6.9,6.6,12,12.8,80.2,179.7,0,179.7,0.8,1012.5,-30.8,-12.1
6069,08/10/2023,23,0,0,0,7,6.7,11.9,12.8,79,199.6,0,199.6,0.5,1012.1,-28.9,-11.8
6069,09/10/2023,0,0,0,0,7.1,6.7,11.9,12.8,79.3,242.4,0,242.4,1.2,1011.7,-17.4,-11.5
6069,09/10/2023,1,0.3,0,0,6.7,6.4,11.8,12.7,84.8,285.8,0,285.8,0.2,1010.8,-12,-11.3
6069,09/10/2023,2,0,0,0.2,6.5,6.3,11.8,12.7,89,272.8,0,272.8,0,1009.8,-11.5,-11.1
6069,09/10/2023,3,0,0,0,5.9,5.9,11.8,12.7,91.6,212.1,0,212.1,0,1008.7,-18.2,-11.1
6069,09/10/2023,4,0,0,0.7,5.2,5.3,11.7,12.6,92.2,190.6,0,190.6,0,1007.9,-14,-11.9
6069,09/10/2023,5,0,0,0.2,5.7,5.9,11.7,12.6,92.6,114.9,0,114.9,0,1007.4,-12.3,-13.1
6069,09/10/2023,6,0,0,1.4,5.6,5.9,11.6,12.6,91.4,86.4,0,86.4,0.4,1007.3,-22,-13.2
6069,09/10/2023,7,0,0,21.6,6.1,6.2,11.5,12.5,90.8,61.8,0,61.8,0.6,1007.7,1.4,-13.1
6069,09/10/2023,8,0,0,88.3,7.2,7.2,11.5,12.5,85.8,112.6,0,112.6,1.3,1007.7,34.4,-12.6
6069,09/10/2023,9,0,0,239.3,8.5,9.3,11.5,12.5,81.9,134.7,0,134.7,1.4,1007.7,108.9,-11.3
6069,09/10/2023,10,0,0,359.3,10.1,12,11.5,12.4,81.2,148.8,0,148.8,1.2,1008,158.6,-9
6069,09/10/2023,11,0,0,410.6,11,13.4,11.6,12.4,78.8,173.7,0,173.7,0.9,1008,215.9,-5.7
6069,09/10/2023,12,0,0,365.9,11.7,13.9,11.7,12.4,76.8,204.7,0,204.7,0.6,1008.1,177.6,-1.9
6069,09/10/2023,13,0,0,381.8,12.4,14.5,11.9,12.4,74.6,190.6,0,190.6,0.6,1007.9,167.8,1.7
6069,09/10/2023,14,0,0,165,12.3,13.6,12,12.4,75.4,179,0,179,0.2,1007.8,55.8,4.5
6069,09/10/2023,15,0,0,116.3,12.2,12.8,12.2,12.4,75.9,223.6,0,223.6,0,1007.8,20.1,5.8
6069,09/10/2023,16,0,0,65.7,12.1,12.6,12.4,12.5,77,150.2,0,150.2,0,1007.9,8.1,5.5
6069,09/10/2023,17,0,0,5.5,11.7,11.4,12.5,12.5,79.1,113.2,0,113.2,0,1008.1,-28.3,4.9
6069,09/10/2023,18,0,0,0,10.8,10.3,12.5,12.6,83.5,318.4,0,318.4,0,1008.3,-42.9,3.5
6069,09/10/2023,19,0,0,0,9.5,7.8,12.6,12.6,87.4,300.1,0,300.1,0,1008.5,-71.1,1.5
6069,09/10/2023,20,0,0,0,8.7,7.1,12.5,12.6,90.2,295.1,0,295.1,0,1008.5,-52.2,-1.5
6069,09/10/2023,21,0,0,0,7.3,6.2,12.5,12.7,92.8,217.5,0,217.5,0,1008.2,-47.1,-4.3
6069,09/10/2023,22,0,0,0,7.4,6,12.4,12.7,96.3,222.9,0,222.9,0.4,1008.3,-34.7,-7.4
6069,09/10/2023,23,0,0,0,7.2,6.2,12.2,12.7,95.6,229.1,0,229.1,0.3,1008.1,-30.3,-9.9
6069,10/10/2023,0,0,0,0.7,7,5.7,12.1,12.7,96,234.2,0,234.2,0.5,1007.9,-21.3,-11.4
6069,10/10/2023,1,0,0,0.1,7.6,7.2,12,12.7,95.4,234.6,0,234.6,0.5,1008,-19,-12.5
6069,10/10/2023,2,0,0,0,7.3,6.7,11.9,12.6,94.8,231.6,0,231.6,0,1007.6,-24,-12.2
6069,10/10/2023,3,0,0,0,6.8,5.5,11.8,12.6,95.4,219.2,0,219.2,0,1007.2,-25.6,-12.1
6069,10/10/2023,4,0,0,0,6.6,5.5,11.7,12.6,96.3,212.6,0,212.6,0.2,1006.9,-21.2,-13.2
6069,10/10/2023,5,0,0,0.3,7,6.7,11.6,12.5,96.7,201.9,0,201.9,0.2,1006.5,-12.2,-14.2
6069,10/10/2023,6,0,0,1.6,7.8,7.7,11.5,12.5,96.3,196.5,0,196.5,1,1006.3,-9.7,-13.7
6069,10/10/2023,7,0,0,24.8,8.8,8.6,11.5,12.5,95.3,185.7,0,185.7,1.5,1006.2,5.6,-12.3
6069,10/10/2023,8,0,0,75.9,9.6,9.7,11.5,12.4,95.9,177.4,0,177.4,2,1006,43.1,-10.9
6069,10/10/2023,9,0,0,121.4,10.9,11,11.5,12.4,94,178,0,178,2.5,1005.6,67.9,-9
6069,10/10/2023,10,0,0,137,12.2,12.3,11.5,12.3,90,183.7,0,183.7,2.8,1005.1,79.7,-6.7
6069,10/10/2023,11,0,0,79.5,12.8,12.7,11.6,12.3,90.6,186.7,0,186.7,2.9,1004.4,38.9,-4
6069,10/10/2023,12,0,0,84.1,13.1,13.1,11.7,12.3,92.4,181.9,0,181.9,3,1003.7,42.8,-2.2
6069,10/10/2023,13,0,0,84.3,13.6,13.6,11.8,12.3,92.2,180.9,0,180.9,3.7,1002.6,44.5,-0.8
6069,10/10/2023,14,0.1,0,43.9,14.1,14,11.9,12.3,93.2,199.9,0,199.9,3.6,1001.7,17.8,0.5
6069,10/10/2023,15,0.1,0,41.6,14.9,14.6,12,12.3,94.7,208.1,0,208.1,3,1001.1,16.1,1.4
6069,10/10/2023,16,0.1,0,22.8,15.7,15.1,12.1,12.4,92.8,220.9,0,220.9,3.2,1000.5,-10.3,2
6069,10/10/2023,17,0,0,4.9,15.6,15,12.2,12.3,91.5,223.5,0,223.5,2.8,999.9,-31,2.6
6069,10/10/2023,18,0,0,0.4,15.6,15,12.3,12.4,90.2,222.4,0,222.4,3.4,999.8,-39.9,2.9
6069,10/10/2023,19,0,0,0,15.7,15,12.4,12.4,87.2,224.1,0,224.1,3.7,998.9,-42.3,2.9
6069,10/10/2023,20,0,0,0,15.7,15.1,12.5,12.5,85.8,214.9,0,214.9,3.7,997.9,-37.3,2.8
6069,10/10/2023,21,0,0,0,16.2,15.5,12.6,12.5,83.4,213.7,0,213.7,4.4,997.1,-39.4,2.8
6069,10/10/2023,22,0,0,0,16.4,15.7,12.6,12.6,82.9,222.2,0,222.2,4.2,996.4,-43,2.8
6069,10/10/2023,23,0,0,0,15.9,15.3,12.7,12.6,83.6,220.9,0,220.9,3.6,995,-50.3,2.9
6069,11/10/2023,0,0,0,0,15.7,15.2,12.7,12.6,89.1,221.8,0,221.8,4.3,994.7,-62.3,2.8
6069,11/10/2023,1,0,0,0.1,15.8,15.3,12.8,12.7,89.5,224.7,0,224.7,4.1,994,-58.4,2.7
6069,11/10/2023,2,0,0,0,16,15.3,12.9,12.7,86.6,229.9,0,229.9,4.3,993.1,-71.7,2.7
6069,11/10/2023,3,0,0,0.2,15.8,15.1,12.9,12.7,86,235,0,235,3.9,992.4,-47.6,2.7
6069,11/10/2023,4,0,0,0,15.8,15.3,12.9,12.8,86.8,235.1,0,235.1,3.9,991.9,-31.1,2.6
6069,11/10/2023,5,0,0,0.1,15.9,15.4,13,12.8,85.2,235.1,0,235.1,4.2,991.4,-24.7,2.7
6069,11/10/2023,6,0,0,0.3,16,15.5,13,12.8,85.8,232.4,0,232.4,4.2,990.9,-23.4,2.9
6069,11/10/2023,7,0,0,3.7,16,15.5,13.1,12.9,86.5,246,0,246,4.8,990.6,-20.2,3.1
6069,11/10/2023,8,0,0,60.6,16.1,15.6,13.1,12.9,86.8,247,0,247,4.9,990.3,18.8,3.3
6069,11/10/2023,9,0.4,0,80.2,15.8,15.3,13.2,12.9,90.3,240.6,0,240.6,5.4,990.1,38.8,3.9
6069,11/10/2023,10,0.4,0,103.3,14.9,14.5,13.3,13,89.6,253.5,0,253.5,5.8,990.3,53.6,4.7
6069,11/10/2023,11,0.4,0,109,13.9,13.7,13.3,13,91.5,255.3,0,255.3,5.6,990.8,64,5.4
6069,11/10/2023,12,0,0,126.2,12.9,12.7,13.4,13.1,90.6,286,0,286,4.8,991.5,74.6,5.5
6069,11/10/2023,13,0,0,370.8,13.6,13.5,13.4,13.1,82,264.2,0,264.2,4.3,991.3,188.4,5.2
6069,11/10/2023,14,0,0,236.5,13.5,13.2,13.4,13.1,72.2,278.3,0,278.3,5.4,991.5,81.3,5.6
6069,11/10/2023,15,0,0,125.7,12.7,12.1,13.5,13.1,64.2,276.4,0,276.4,4.5,991.7,16.5,5.2
6069,11/10/2023,16,0,0,51.1,11.8,10.9,13.5,13.2,72.5,264,0,264,4,991.7,-44.7,3.5
6069,11/10/2023,17,0,0,11.7,11.4,10.4,13.4,13.2,68.1,260.1,0,260.1,3.8,992.1,-74.2,1.7
6069,11/10/2023,18,0,0,0,11,10.1,13.4,13.2,70.8,256.9,0,256.9,3.4,992.4,-61.6,-0.5
6069,11/10/2023,19,0,0,0,10.7,9.8,13.3,13.2,71.7,254.6,0,254.6,3.4,992.5,-70.3,-2.3
6069,11/10/2023,20,0,0,0,10.6,9.8,13.1,13.2,71.4,266.1,0,266.1,3.5,992.7,-59,-3.8
6069,11/10/2023,21,0,0,0,10.3,9.5,13,13.2,73,269.4,0,269.4,3.7,992.7,-64.5,-4.9
6069,11/10/2023,22,0,0,0,9.8,9,13,13.2,76,265.4,0,265.4,3.2,992.8,-52,-6
6069,11/10/2023,23,0,0,0,9.6,8.7,12.8,13.2,76.4,257.9,0,257.9,4.7,992.7,-94.2,-6.8
6069,12/10/2023,0,0,0,0,9.5,8.7,12.7,13.2,80.6,262,0,262,4.8,992.8,-76.2,-7.8
6069,12/10/2023,1,0,0,0,9.4,8.7,12.6,13.1,83.7,266,0,266,4.4,992.9,-77.6,-8.6
6069,12/10/2023,2,0,0,0,9.4,8.6,12.5,13.1,83.2,269.9,0,269.9,4.2,993,-84.1,-9.1
6069,12/10/2023,3,0,0,0,9.5,8.5,12.4,13.1,80.2,270.9,0,270.9,3.9,993.4,-92.5,-9.5
6069,12/10/2023,4,0,0,0,9.5,8.5,12.3,13,78.2,269.4,0,269.4,3.5,993.6,-78.3,-9.9
6069,12/10/2023,5,0.1,0,0,9.6,8.8,12.2,13,79.4,278.7,0,278.7,4.7,994.4,-58.5,-10.3
6069,12/10/2023,6,0,0,1.3,9.2,8.1,12.2,12.9,83.2,282,0,282,4.3,995.1,-65.2,-10.4
6069,12/10/2023,7,0,0,39,9.6,8.5,12.1,12.9,77.3,287.2,0,287.2,4.6,996.1,-37.9,-10.5
6069,12/10/2023,8,0,0,111.7,10.2,9.4,12,12.8,73.1,288.1,0,288.1,4.5,997.3,-1.8,-10.5
6069,12/10/2023,9,0,0,202.4,10.9,10.5,12,12.8,69.7,289.6,0,289.6,4.2,998.2,64.7,-9.9
6069,12/10/2023,10,0,0,321.7,11.4,11.2,11.9,12.7,63.8,287.7,0,287.7,5,999.4,146.9,-8.5
6069,12/10/2023,11,0,0,426.3,11.6,11.8,12,12.7,59.6,295.4,0,295.4,5.3,1000.3,214.2,-6.6
6069,12/10/2023,12,0,0,395,11.8,12,12,12.7,59.7,289.9,0,289.9,5,1000.8,195.3,-4.5
6069,12/10/2023,13,0,0,346.9,11.9,12.2,12,12.6,58.8,293,0,293,5.3,1001.1,145.2,-3
6069,12/10/2023,14,0,0,291.3,11.8,11.9,12.1,12.6,61.6,299.2,0,299.2,4.5,1001.5,117.9,-2.1
6069,12/10/2023,15,0,0,171.8,11.3,11.1,12.1,12.6,64.1,301.7,0,301.7,4.2,1001.5,9.4,-1.8
6069,12/10/2023,16,0,0,106.7,10.9,10.3,12.2,12.6,64.2,295.1,0,295.1,3.4,1001.5,-37.8,-2.2
6069,12/10/2023,17,0,0,12.2,9.3,8.2,12.2,12.6,67.4,270.4,0,270.4,2.1,1001.6,-97.7,-3.3
6069,12/10/2023,18,0,0,0,8.3,6.8,12.2,12.6,73.2,255,0,255,1.9,1001.8,-98.5,-5.1
6069,12/10/2023,19,0,0,0,7.4,5.8,12.1,12.6,76.4,232.2,0,232.2,0.8,1002.2,-92.6,-7
6069,12/10/2023,20,0,0,0,6.5,4.7,12,12.6,82.5,237.2,0,237.2,0.8,1001.9,-79.2,-9.2
6069,12/10/2023,21,0,0,0,6.2,4.5,11.9,12.6,84,227.8,0,227.8,0.1,1001.6,-70.2,-11.4
6069,12/10/2023,22,0,0,0,5.6,3.5,11.8,12.6,87.1,233.3,0,233.3,0.1,1001.5,-63.2,-12.8
6069,12/10/2023,23,0,0,0,5.6,3.9,11.7,12.5,87.8,180.5,0,180.5,0.1,1001,-61.1,-14.1
6069,13/10/2023,0,0,0,0,5.1,3.4,11.6,12.5,88.8,160.8,0,160.8,0.6,1000.7,-48,-15.4
6069,13/10/2023,1,0,0,0.4,5.9,5.2,11.4,12.4,87.5,175.1,0,175.1,1.9,1000.6,-24.9,-16.4
6069,13/10/2023,2,0,0,0.1,6.7,6.4,11.3,12.4,85.2,177.6,0,177.6,2.1,1000.1,-18.4,-16.3
6069,13/10/2023,3,0,0,0.3,7.2,6.9,11.2,12.3,84.2,168.5,0,168.5,2.1,999.4,-20.3,-15.2
6069,13/10/2023,4,0,0,0.2,7.6,7.3,11.2,12.3,83,159,0,159,2.5,998.4,-20.1,-14.1
6069,13/10/2023,5,0,0,0.2,8.3,7.9,11.1,12.2,85,160,0,160,2.8,997.2,-19.5,-13.3
6069,13/10/2023,6,0,0,0.3,8.9,8.5,11.1,12.2,84.9,152.5,0,152.5,3.2,995.9,-19.7,-12.5
6069,13/10/2023,7,0,0,12.9,9.6,9.2,11.1,12.1,85,154.3,0,154.3,4.1,994.8,-9.9,-11.7
6069,13/10/2023,8,0,0,65.5,10,9.8,11.1,12.1,87.6,152.7,0,152.7,4.7,993.6,18.3,-10.8
6069,13/10/2023,9,0,0,67.3,10.5,10.5,11.1,12,91.6,146.2,0,146.2,4.5,991.8,34.4,-9.5
6069,13/10/2023,10,0.3,0,65.2,11,11.1,11.1,12,96.1,147.4,0,147.4,4.4,990.1,38,-7.8
6069,13/10/2023,11,2.6,0,55,11.7,11.7,11.2,12,96.9,147.8,0,147.8,4,988,30.4,-6.1
6069,13/10/2023,12,3.7,0,60.2,12.5,12.5,11.2,12,97,146.3,0,146.3,4.1,985.4,33.4,-4.3
6069,13/10/2023,13,0.9,0,50.2,13.7,13.6,11.3,12,96.6,168.4,0,168.4,4.7,982.9,24.6,-2.6
6069,13/10/2023,14,0.4,0,65.1,15.1,14.8,11.4,12,95.4,199,0,199,4.2,981.3,33.3,-0.8
6069,13/10/2023,15,0.1,0,34.3,15.4,15.1,11.6,12,94.6,229.6,0,229.6,4.2,980.6,10.6,1
6069,13/10/2023,16,0.5,0,33,14.7,14.4,11.7,12,94.5,253.4,0,253.4,3.9,980.8,8.2,2.5
6069,13/10/2023,17,0,0,4.7,14.1,13.7,11.9,12,94.3,254.4,0,254.4,3.3,981.3,-13.6,3.4
6069,13/10/2023,18,0.2,0,0.2,13.8,13.4,11.9,12.1,95,253.4,0,253.4,2.8,981.9,-16.2,3.5
6069,13/10/2023,19,0,0,0.4,13.2,12.7,12.1,12.1,94.2,263.4,0,263.4,2.8,981.9,-28.5,3.1
6069,13/10/2023,20,0.5,0,0.2,12.9,12.5,12.1,12.1,94.8,258.5,0,258.5,3.4,982.1,-15.3,2.5
6069,13/10/2023,21,0.3,0,0,11.6,11.2,12.2,12.2,93.7,260.3,0,260.3,3.2,982.2,-22.2,2
6069,13/10/2023,22,0,0,0.2,11.3,10.9,12.2,12.2,94.6,259,0,259,2.4,982,-29,1.1
6069,13/10/2023,23,0,0,1.8,11,10.4,12.2,12.2,90.3,248.5,0,248.5,2.9,982.5,-26.6,0.1
6069,14/10/2023,0,0,0,0.3,10.4,9.5,12.2,12.3,88.2,251.4,0,251.4,2.6,982.2,-47.5,-0.8
6069,14/10/2023,1,0,0,0,9.7,8.6,12.2,12.3,86.9,249.3,0,249.3,2.2,982,-72.4,-1.9
6069,14/10/2023,2,0,0,0,9.1,7.7,12.1,12.3,86.2,252,0,252,2.3,982.1,-75.4,-3.1
6069,14/10/2023,3,0,0,0,8.6,7.3,12.1,12.3,86.5,243.7,0,243.7,2.3,982.5,-81.2,-4.7
6069,14/10/2023,4,0.2,0,0,8.3,6.9,12,12.3,85.5,242.6,0,242.6,2.6,982.7,-71.9,-6.1
6069,14/10/2023,5,0,0,0.1,8.6,6.8,11.9,12.3,79.6,251.9,0,251.9,3.6,983,-76,-7.4
6069,14/10/2023,6,0,0,0.2,8.7,7,11.8,12.3,78.4,256,0,256,3.9,983.6,-91,-8.6
6069,14/10/2023,7,0,0,38.6,8.8,7.4,11.7,12.3,76.8,260.2,0,260.2,4.2,984.7,-60.6,-9.6
6069,14/10/2023,8,0,0,159.3,9.3,8.5,11.6,12.3,75,248.4,0,248.4,4.2,985.6,3.9,-10.2
6069,14/10/2023,9,0,0,131.2,9.6,9,11.5,12.2,71.3,246.9,0,246.9,5.1,986.1,10.7,-9.7
6069,14/10/2023,10,0,0,247.8,9.8,9.3,11.5,12.2,68.3,263.4,0,263.4,6,986.7,97.2,-8.9
6069,14/10/2023,11,0,0,281.4,10.1,10.1,11.5,12.2,66.7,264.1,0,264.1,6.6,987.2,120.9,-8
6069,14/10/2023,12,0,0,373.7,10.2,10.5,11.4,12.1,68.6,255.3,0,255.3,6.2,987.4,182.2,-6.9
6069,14/10/2023,13,0.1,0,272.4,10.2,10.3,11.4,12.1,73.1,260.3,0,260.3,5.8,988,138,-5.7
6069,14/10/2023,14,0.2,0,201.8,9.9,9.4,11.4,12.1,73.8,265.9,0,265.9,5.9,988.4,78.6,-4.4
6069,14/10/2023,15,0.1,0,143.2,9.1,8.3,11.5,12.1,78.8,272.1,0,272.1,5.3,988.8,43.2,-4.2
6069,14/10/2023,16,0.1,0,43,8.8,7.6,11.5,12,77.9,267.2,0,267.2,5,989.2,-26.8,-4.8
6069,14/10/2023,17,0,0,10.1,8.4,7.1,11.5,12,78.9,272.6,0,272.6,4.8,989.5,-49.5,-5.9
6069,14/10/2023,18,0,0,0.1,8.2,6.9,11.4,12,77.4,266.1,0,266.1,4.9,989.9,-71.6,-7.4
6069,14/10/2023,19,0,0,0,8.5,7.4,11.4,12,75.7,273.9,0,273.9,5.1,990.1,-65.8,-9
6069,14/10/2023,20,0.9,0,1.1,7.7,6.8,11.3,12,81.2,284.2,0,284.2,6,990.7,-38.1,-10.2
6069,14/10/2023,21,0,0,0,8,6.7,11.2,12,76.4,282.6,0,282.6,6.2,990.9,-76.4,-11.3
6069,14/10/2023,22,0,0,0,8,7,11.1,12,76.8,284.7,0,284.7,6.2,991.5,-96.5,-12.3
6069,14/10/2023,23,0,0,0,7.8,6.8,11,11.9,75.1,286.7,0,286.7,6,991.9,-83.2,-13.1
6069,15/10/2023,0,0,0,0.3,7.4,6.5,10.9,11.9,79.2,284.2,0,284.2,6.9,992.2,-56.1,-13.8
6069,15/10/2023,1,0.5,0,0.8,6.9,6,10.8,11.8,83,290.6,0,290.6,6.3,992.5,-41.9,-14.2
6069,15/10/2023,2,0,0,1.5,7.4,6.4,10.7,11.8,82.1,286,0,286,5.5,993.1,-20.9,-14.5
6069,15/10/2023,3,0,0,0,6.6,5.8,10.6,11.7,82.8,280.8,0,280.8,6.3,993.1,-80,-14.5
6069,15/10/2023,4,0,0,0,6.8,6,10.6,11.7,83.4,277.2,0,277.2,5.7,993.6,-76.6,-14.8
6069,15/10/2023,5,0,0,0,7.1,6.3,10.5,11.6,80.4,284.2,0,284.2,5.4,993.9,-61.5,-15.1
6069,15/10/2023,6,0,0,0.4,7.7,7,10.4,11.6,77.8,289.6,0,289.6,5.6,994.1,-48.7,-15.2
6069,15/10/2023,7,0,0,28.6,8,7.3,10.4,11.5,77.4,288.9,0,288.9,5.2,994.7,-58.4,-14.9
6069,15/10/2023,8,0,0,86.8,8.8,8.2,10.3,11.5,75.4,292.2,0,292.2,5.3,995.5,0,-14.4
6069,15/10/2023,9,0,0,215.3,9.6,9.2,10.3,11.4,71.5,298.3,0,298.3,5.6,996.2,76.1,-13.3
6069,15/10/2023,10,0,0,220.5,10.1,9.8,10.3,11.4,68.7,302.3,0,302.3,5.7,997.1,87.5,-11.5
6069,15/10/2023,11,0,0,244.6,10.2,9.9,10.3,11.4,66.7,314.1,0,314.1,5.7,998,99.4,-9.5
6069,15/10/2023,12,0,0,280.1,10.4,10.2,10.3,11.3,65,311.5,0,311.5,5.4,998.7,123.9,-8.1
6069,15/10/2023,13,0,0,288,10.6,10.7,10.4,11.3,64.3,314.2,0,314.2,5.7,999.5,127.3,-6.8
6069,15/10/2023,14,0,0,225.1,10.4,10.2,10.5,11.3,65.2,312.8,0,312.8,5.7,1000.2,65.7,-5.6
6069,15/10/2023,15,0,0,157.5,10.1,9.6,10.5,11.3,63.5,306.4,0,306.4,5.6,1001.2,-6.9,-5.4
6069,15/10/2023,16,0,0,74.2,9.1,8.5,10.6,11.3,65.8,305.1,0,305.1,5.8,1001.7,-63.1,-6
6069,15/10/2023,17,0,0,6.9,8.3,7.5,10.6,11.3,71,302.2,0,302.2,5,1002.4,-93.3,-7.4
6069,15/10/2023,18,0,0,0,7.4,6.5,10.5,11.3,72.3,291.8,0,291.8,3.6,1003.1,-95.5,-9
6069,15/10/2023,19,0,0,0,6.8,5.9,10.5,11.3,77.4,276.5,0,276.5,2.8,1003.4,-74.5,-10.5
6069,15/10/2023,20,0,0,0,6.6,5.5,10.4,11.3,73.3,284.7,0,284.7,3.1,1003.7,-97.6,-11.4
6069,15/10/2023,21,0,0,0,6.2,5.1,10.3,11.3,76.2,280,0,280,2.8,1004,-91.3,-12.3
6069,15/10/2023,22,0,0,0,6.2,5.1,10.3,11.2,78.4,278.6,0,278.6,2.4,1004.3,-79.1,-13.2
6069,15/10/2023,23,0,0,0,6.4,5.5,10.2,11.2,78.7,284.2,0,284.2,2.9,1004.4,-75.2,-13.7
6069,16/10/2023,0,0,0,0,6.4,5.5,10.1,11.2,78.6,287.5,0,287.5,2.5,1004.8,-78.1,-14
6069,16/10/2023,1,0,0,0,6.2,4.9,10,11.1,76.3,297,0,297,2.4,1005,-90.1,-14.1
6069,16/10/2023,2,0,0,0,5.8,4.5,9.9,11.1,75.3,295.6,0,295.6,2.4,1005.1,-83.9,-14.4
6069,16/10/2023,3,0,0,0,5.2,3.9,9.9,11,76.9,277.7,0,277.7,1.8,1005.3,-90.8,-14.9
